source,grant_key,source_id,title,abstract,start_date,end_date,award_year,amount_native,project_total_cost,amount_obligated,currency,organisation_name,organisation_city,organisation_country,programme_name,funding_mechanism,status,activity_type,source_activity_type,source_url,relevance_tier,primary_topic,matched_topics,topic_match_count
CORDIS,CORDIS_101042989,101042989,Ultracold polyatomic molecules for controlled chemistry and precision physics,"Ultracold atoms have been successfully used in quantum simulations and precision measurements. Molecules possess a richer internal structure promising new applications. However, only relatively simple molecules have been produced and employed at ultralow temperatures. This project aims to understand and harness the increasing complexity of ultracold polyatomic molecules to probe the fundamentals of chemistry and physics.We will extend the range of ultracold polyatomic molecules and their applications in controlled chemistry and precision spectroscopy. We will propose and theoretically investigate two paths: 1) association of ultracold deeply-bound diatomic molecules into ultracold weakly-bound polyatomic molecules and 2) direct cooling deeply-bound polyatomic molecules carefully selected and manipulated with electromagnetic fields. The first approach will build on established atomic techniques, which we will extend to molecular systems. The second one will employ strong fields, short pulses, and structural modifications to engineer closed transitions suitable for laser cooling. We will combine and develop novel electronic structure and quantum scattering methods enhanced by machine learning and high-performance computing. Next, we will study new applications exploiting features emerging from single-molecule and coherent control, conical intersections, and non-trivial electronic states and geometries absent in simpler systems. Applications will range from quantum-controlled chemical reactions and molecular dynamics to precision measurements of fundamental constants and their spatio-temporal variation. The realization of the project will push cold chemistry into the quantum realm and bring unprecedented complexity to ultracold physics, thus, give new insights into the physical basis of chemistry and the fundamental laws of nature. A unique experience of the PI in both quantum chemistry and ultracold atomic physics will be instrumental in achieving these goals.",2022-10-01,2027-09-30,2022,1499125.0,1499125.0,,EUR,UNIWERSYTET WARSZAWSKI,WARSZAWA,PL,ERC STARTING GRANTS,HORIZON-ERC,SIGNED,,,https://cordis.europa.eu/project/id/101042989,core_match,AI-enabled chemistry,AI-enabled chemistry,1
CORDIS,CORDIS_101043617,101043617,Photoelectrosynthetic processes in continuous-flow under concentrated sunlight: combining efficiency with selectivity,"To be the first CO2-neutral continent by 2050, Europe needs to develop and implement disruptive new technologies, based on scientific breakthroughs. In this regard, utilization of CO2 and organic waste as feedstock to generate valuable products will play a key role in turning the chemical industry on a more sustainable, circular path. In the SunFlower project, we are going to demonstrate that two high-value processes (CO2 or CO reduction and glycerol oxidation will be studied first) can be synergistically coupled to produce chemicals (such as ethylene and lactic acid) and fuels, using novel photoelectrode assemblies (both photocathodes and photoanodes), original photoelectrochemical (PEC) device architectures, and automated processes. The SunFlower project is based on the following three hypotheses:1. Proper engineering of continuous-flow PEC cells operating under concentrated sunlight will allow current densities similar to the electrochemical (EC) methods.2. One semiconductor alone can supply the necessary energy input for bias-free operation of PEC cells, while generating two high-value products.3. PEC methods can provide superior selectivity compared to their EC counterparts, even at high current density operation (as the current density and potential can be decoupled).To validate our hypotheses, we are going to use for the first time:• The pairing of two high-value generating redox processes (none of them being H2 or O2 evolution).• Concentrated sunlight (which has only been used for water-splitting so far).• Custom-designed and developed PEC cells, elaborating on the photo-gas diffusion electrode concept.• Machine learning, based on the broad dataset collected by the sensors built in the PEC system, optimizing the performance at a system level.The proposed combination of these novel approaches will be of groundbreaking nature, therefore, it opens a whole new arena of solar energy conversion.",2022-06-01,2027-05-31,2022,1999750.0,1999750.0,,EUR,SZEGEDI TUDOMANYEGYETEM,Szeged,HU,ERC CONSOLIDATOR GRANTS,HORIZON-ERC,SIGNED,,,https://cordis.europa.eu/project/id/101043617,core_match,AI-enabled materials,AI-enabled materials | AI-enabled chemistry,2
CORDIS,CORDIS_101043848,101043848,dAta-dRiven integrated approaches to CHemIcal safety assessMEnt and Drug dEvelopment,"Traditional in vivo tesTraditional in vivo tests are hampering the development of new, safe and effective chemicals and drugs. If on one hand we need to ensure that dangerous chemicals do not emerge, on the other, we also need to promote rapid and sustainable innovation to successfully overcome the modern challenges of humankind. Toxicogenomics aims at clarifying the mechanism of action (MOA) of chemicals by using omics assays. The Adverse Outcome Pathways (AOP) concept is also emerging to contextualise toxicogenomics-derived MOA. Efforts are ongoing to anchor AOPs to molecular assays, but systematic embedding of AOP-derived in vitro tests and Integrated Approaches to Testing and Assessment (IATA) are still unestablished. At the same time, toxicogenomics-based evidence still struggles to gain regulatory acceptance. I aim to implement an integrated strategy based on state-of-the-art big data science, artificial intelligence (AI), toxicogenomics, molecular assays and cell technology via a novel Knowledge Graph approach. I will do so by developing the Toxicology Knowledge Graph (TKG), an innovative data platform where the currently fragmented knowledge in the field is going to be curated and integrated. The TKG will serve as a learning platform for artificial intelligence (AI) algorithms, which will be used to: 1) find new characteristics of chemicals/drugs; 2) infer associations between exposures and diseases; 3) select the most relevant cell lines to study specific phenotypes/chemical classes; 4) find the best genes to be used as reporters for specific AOPs; 5) define the applicability domain of computational, experimental and IATA models. I will also establish and validate regulatory-relevant high-throughput molecular assays to investigate the point of departure (PoD) of exposures. The ARCHIMEDES project will shift the paradigm of chemical and drug development, facilitating the emergence of new, smarter, greener, and more sustainable chemicals, drugs and materials.",2022-09-01,2027-08-31,2022,2000000.0,2000000.0,,EUR,TAMPEREEN KORKEAKOULUSAATIO SR,TAMPERE,FI,ERC CONSOLIDATOR GRANTS,HORIZON-ERC,SIGNED,,,https://cordis.europa.eu/project/id/101043848,core_match,Other AI-enabled chemistry/materials,,0
CORDIS,CORDIS_101044355,101044355,Site-selective C(sp3)–H functionalization with gaseous reagents using Hydrogen Atom Transfer photocatalysis in flow,"An essential part of synthetic organic chemistry is the conversion of raw materials into highly complex molecules. While traditionally this has been achieved through conversion of functional groups, Nature has developed strategies to deliberately functionalize C–H bonds in organic molecules. Mimicking Nature’s machinery, chemists have developed a diverse set of powerful C–H bond functionalization strategies. However, undirected and selective C–H bond functionalization is still very challenging and it remains “a dream reaction” for the community. Herein, I propose a novel approach that combines both chemical and technological tools and is based on a continuous-flow photocatalytic Hydrogen Atom Transfer (HAT) that uses cheap decatungstate to activate these C(sp3)–H bonds selectively. Four different reaction classes will be developed which forge C=O, C–NO, C–SO2X and C–CO2H bonds using respectively O2, NO, SO2 and CO2 as cheap and atom-efficient reagents. All these methods provide useful functional handles which can be seamlessly engaged in other transformations. I will show that our methodology can be used to enable the late-stage diversification of bioactive molecules, establishing a new way of retrosynthetic thinking. Furthermore, I propose to exploit the intrinsic ability of HAT to abstract a hydrogen from volatile alkanes, such as methane, to generate the corresponding carbon-centered radicals. These nucleophilic radicals will be engaged in various cross-coupling transformations, including enantioselective variants. Moreover, I envision that a combination of continuous-flow, automation technology and machine learning will provide a much-needed technological impact, enabling the development of unique screening tools for the reproducible functionalization of organic molecules. The synthetic methods and technological tools will provide a breakthrough in the selective functionalization of strong C(sp3)–H bonds in both gaseous alkanes and biologically active molecules.",2022-09-01,2027-08-31,2022,2000000.0,2000000.0,,EUR,UNIVERSITEIT VAN AMSTERDAM,Amsterdam,NL,ERC CONSOLIDATOR GRANTS,HORIZON-ERC,SIGNED,,,https://cordis.europa.eu/project/id/101044355,core_match,Reaction prediction,Reaction prediction | AI-enabled catalysis | AI-enabled chemistry,3
CORDIS,CORDIS_101044664,101044664,New Horizons in Glass Structure Prediction and Mechanics,"Oxide glasses are one of the most important material families owing to their unique features, such as transparency, tunable properties, and formability. Emerging solutions to major global challenges related to energy, health, and electronics require new scientific breakthroughs in glass chemistry, mechanics, and processing. The realization of these goals is severely restricted by the main drawback of glass, namely high brittleness. Furthermore, new glass compositions are today developed through time-consuming trial-and-error experimentation due to their inherent non-equilibrium nature and disordered structure.A major task is therefore to initiate a paradigm shift within the field of glass science and technology, going from empirical to model-based approaches for the design of new glass compositions and microstructures with improved fracture resistance. This requires the development of computational approaches, from ab initio calculations to artificial intelligence, to integrate structural descriptors and glass chemistry with advanced processing and mechanical properties into holistic tools.NewGLASS challenges the current glass design strategies in order to create such tools. For this purpose, an interdisciplinary approach is proposed, in which structural descriptors at the short- and medium-range length scales are first identified and quantified based on emergent statistical mechanics and persistent homology techniques. Guided by these results, high-throughput simulations at various length scales are combined with machine learning algorithms to design novel glass compositions, tailored deformation mechanisms, and 3D-printed microstructures to achieve superior fracture resistance. By having experiments and modelling complement and advance each other reciprocally, NewGLASS will find order in disorder and provide the scientific breakthroughs for the accelerated design of glasses with outstanding mechanical performance, thus opening up for many new applications.",2022-09-01,2027-08-31,2022,1996935.0,1996935.0,,EUR,AALBORG UNIVERSITET,AALBORG,DK,ERC CONSOLIDATOR GRANTS,HORIZON-ERC,SIGNED,,,https://cordis.europa.eu/project/id/101044664,core_match,AI-enabled chemistry,AI-enabled chemistry,1
CORDIS,CORDIS_101044828,101044828,Scalable systems modelling to simulate body-level interplays among non-communicable diseases,"Non-communicable diseases (NCD) that involve load-bearing organs emerge silently according to complex mechanisms that are likely to involve inter-disease systemic communications. Clinical explorations cannot apprehend such intricate emergence, but I postulate that multiscale in silico models can. The digital twin for health has progressed a lot in the last decades, but multi-disease transversal modelling has not happened. It requires unique developments to couple small to large-scale model components with appropriate balance of phenomenological and mechanistic approaches, to cope with overwhelming biological complexity, preserve interpretability and incorporate real-world data. This is the niche of O-Health that proposes a scalable ecosystem of multiscale NCD models interrelated through a systemic model of low-grade inflammation. The project tackles such vertical and transversal physiology-based computational modelling through four major NCD, lung emphysema, atherosclerosis, intervertebral disc degeneration and knee osteoarthritis that affect load-bearing organs at different anatomical locations. The cellular /molecular scale components of each NCD model will vertically share predicted variables with an interface model of endothelial cell dysfunction that communicates with a transversal model of body-wide systemic communications. The O-health ecosystem will be modular and interoperable. Mechanistic modelling will be covered by finite element models at the organ /tissue scales and by agent-based (AB) models at the cell /molecular scales. AB models will incorporate high-level interaction graphs for interpretable phenomenological modelling where necessary. Graphs will merge knowledge projection and correlation models extracted from longitudinal population cohort data, also used to evaluate O-Health. Interoperability will be ensured through standard languages such as Field and Systems Biology Mark-up Languages, enabling the scalability of the O-Health ecosystem.",2022-11-01,2027-10-31,2022,1998865.0,1998865.0,,EUR,UNIVERSIDAD POMPEU FABRA,Barcelona,ES,ERC CONSOLIDATOR GRANTS,HORIZON-ERC,SIGNED,,,https://cordis.europa.eu/project/id/101044828,broad_match,Other AI-enabled chemistry/materials,,0
CORDIS,CORDIS_101045008,101045008,Electrifying Peptide Synthesis for Directed Evolution of Artificial Enzymes,"Global climate and energy challenges require efficient, robust and scalable catalysts for the conversion of renewable energies. Nature has evolved extremely active catalysts (enzymes) for the conversion of small molecules relevant to energy (H2, CO2, N2). The scalability of these enzymes offers distinct advantages over the rare, precious metals that are currently used in energy conversion. Unfortunately, the enzymes are unable to tolerate the extreme conditions of operating fuel cells or electrolyzers. Directed evolution is a powerful approach for improving enzymes, but is mostly restricted to natural amino acids and biological conditions, with limited compatibility for evolving enzymes toward enhanced resistance in abiotic systems. Here, I aim to establish directed evolution in fully abiotic systems, using artificial amino acids to make artificial enzymes that are stable even in extreme conditions. Towards this, I will establish new electrochemical peptide synthesis platforms to enable the generation of enzyme-length peptides using both natural and artificial amino acids. Extended libraries of artificial enzyme variants will be produced and screened directly on electrode microarrays. Top enzyme candidates for the conversion of H2 will be selected using fuel cell/electrolyzer conditions as the evolutionary criteria. By the end, I will have a new procedure for synthesizing libraries of full-length artificial proteins, enabling the creation of thousands of enzyme variants using artificial building blocks. The generation of high-quality datasets will be transformative to drive future machine learning-based evolution steps for both full size enzymes and small-molecule catalysts with applications beyond H2 evolution. We will have discovered highly active catalysts able to sustain conditions of large-scale energy conversion devices, accelerating breakthroughs toward the economically competitive use of renewable energies for fuel and chemical production.",2022-09-01,2027-08-31,2022,1997993.0,1997993.0,,EUR,TECHNISCHE UNIVERSITAET MUENCHEN,Muenchen,DE,ERC CONSOLIDATOR GRANTS,HORIZON-ERC,SIGNED,,,https://cordis.europa.eu/project/id/101045008,core_match,AI-enabled catalysis,AI-enabled catalysis | AI-enabled chemistry,2
CORDIS,CORDIS_101046294,101046294,Complex chemical reaction networks for breakthrough scalable reservoir computing,"The brain is the world’s most amazing computer and it runs entirely on chemical reactions. The vision of CORENET is to construct brain-mimicking computing devices that utilise networks of chemical reactions as molecular information processing systems. To achieve this vision, we will implement reservoir computing (RC) on microfluidic chips using chemical reaction networks (CRNs) that convert input feedstock molecules and environmental conditions into a pattern of product molecules. This pattern can be monitored on a chip using a combination of high-throughput mass spectrometry analysis, algorithmic cheminformatics and AI tools. CORENET will generate a breakthrough in highly scalable and functional chemical RC by integrating our partners’ new knowledge and state-of-the-art methodologies in systems and analytical chemistry, microfluidics, cheminformatics and machine learning. CORENET will produce microfluidic chip devices that perform high-level computing with molecules, synthesising and analysing a pattern of output molecules in situ. This molecule-based computing power enables truly sustainable AI and speaks the language of living systems, which constantly process information about their molecular environment. Future applications of our chemical RC system lie in implantable devices, brain-machine interfaces and personalised medicine. CORENET brings together 4 leading scientists with complimentary expertise that covers all fundamental aspects of this project. Their expertise is combined with the world-class knowledge in AI/ML modelling of a high-tech global industry partner with unique research and computing infrastructure, while an SME specialised in the communication and dissemination of results will ensure maximised impact. Our highly interdisciplinary team will generate new scientific knowledge and breakthrough technologies to achieve essential priorities for Europe`s future and its support to the UN Sustainable Development Goals.",2022-04-01,2026-03-31,2022,2047125.0,2047125.0,,EUR,UNIVERSIDAD AUTONOMA DE MADRID,Madrid,ES,EIC Pathfinder Open 2021,HORIZON-EIC,SIGNED,,,https://corenet-horizon.eu/,core_match,Cheminformatics,Cheminformatics | AI-enabled chemistry,2
CORDIS,CORDIS_101046369,101046369,Smart Electronic Olfaction for Body Odor Diagnostics,"Olfaction provides a wealth of information about our environment. Partner selection and disease detection are just two examples of the versatility of our olfactory system. Despite its important role, the digitization of the olfactory sense is still in its infancy compared to vision and hearing. In particular, storing olfactory profiles, their on-demand synthesis, and transmission are critical barriers to broader use of the specific and unique information provided by olfaction. Experienced physicians, for example, rely on their sense of smell as an additional diagnostic tool: body odor profiles change over the course of metabolic and inflammatory processes, making body odors particularly useful for disease diagnostic and health monitoring. Thus, neurodegenerative or inflammatory diseases can be detected at an early stage with the help of the sense of smell. Based on the stringent combination of an innovative biomimetic sensor technology, a psychological understanding of odor perception, and the application of machine learning techniques, SMELLODI will develop a science-to-technology breakthrough that will ultimately enable the detection and on-demand synthesis of odors. Our interdisciplinary team combines expertise in nano and sensor technology, clinical olfaction and psychological perception, chemistry, and material science. SMELLODI will develop technologies for remote medical diagnostics and for assisting individuals with olfactory disorders by visualizing information about their body odor. Our proof-of-principle odor display will demonstrate for the first time the digitization, transmission, and synthesis of body odors over time and space. The market prospects for intelligent electronic odor recognition are enormous, ranging from mass-market devices to highly specialized diagnostic equipment. Our project will prepare the ground for the necessary innovations to make the technology available to address the societal and economic challenges of the future.",2022-04-01,2025-09-30,2022,3263781.0,3263781.25,,EUR,TECHNISCHE UNIVERSITAET DRESDEN,Dresden,DE,EIC Pathfinder Open 2021,HORIZON-EIC,SIGNED,,,https://cordis.europa.eu/project/id/101046369,core_match,AI-enabled chemistry,AI-enabled chemistry,1
CORDIS,CORDIS_101046790,101046790,Insect-Brain inspired Neuromorphic Nanophotonics,"We propose nanophotonic on-chip devices for integrated sensing and neural computation, inspired by the insect brain. This will uniquely combine four lines of research: 1) progress in understanding insect neurobiology that provides proven circuit designs to solve significant problems such as autonomous navigation; 2) advanced III-V semiconductor nanowire technology that exploits light to obtain a large number of interconnects with extremely low power consumption; 3) optically efficient stable molecular dyes that can be used for novel memory components; 4) circuit technology developed for quantum computing. As proof of concept, we target the complete pathway from polarised light sensing in the insect eye to the internal compass and memory circuits by which this information is integrated in a continuous accurate estimate of location. Building on verified models, we will first demonstrate that the computational principles can be implemented using overlapping light signals in a nanoscale system, with high error tolerance and orders of magnitude better energy and spatial footprint than present technologies. We will then explore neuromorphic memory functionalities from nanoelectronics and molecular dyes, in parallel with deeper investigation of the memory substrates in the insect brain. The same nanostructures used for computing can be used for optical sensing, and we will develop an integrated sensor and information processing array to extract global orientation information from polarised skylight. The direct outcome will be an energy efficient, robust chip enabling autonomous vehicle navigation without GPS, with many potential applications; but more importantly, the novel neural components we will develop can then be re-assembled into a wide spectrum of circuits to mimic other computations in the insect brain. The technology platform can be integrated with silicon technology and we will demonstrate the pathway to upscaling and commercialization.",2022-04-01,2026-09-30,2022,3229534.0,3229534.0,,EUR,LUNDS UNIVERSITET,Lund,SE,EIC Pathfinder Open 2021,HORIZON-EIC,SIGNED,,,https://cordis.europa.eu/project/id/101046790,broad_match,AI-enabled materials,AI-enabled materials,1
