"euroSciVocCode";"euroSciVocPath";"euroSciVocTitle";"euroSciVocDescription";"projectID"
"/29/101/553/1353";"social sciences/sociology/demography/mortality";"mortality";"";"101151400"
"/23/49/315/997/1613";"natural sciences/biological sciences/biochemistry/biomolecules/proteins";"proteins";"";"101151400"
"/21/39/225";"medical and health sciences/clinical medicine/oncology";"oncology";"";"101151400"
"/25/59/379/40683644";"engineering and technology/other engineering and technologies/microtechnology/organ on a chip";"organ on a chip";"";"101151400"
"/23/49/327";"natural sciences/biological sciences/neurobiology";"neurobiology";"";"101151412"
"/21/39/235/735";"medical and health sciences/clinical medicine/psychiatry/posttraumatic stress disorder";"posttraumatic stress disorder";"";"101151412"
"/23/49/335";"natural sciences/biological sciences/ecology";"ecology";"";"101151470"
"/23/49/343";"natural sciences/biological sciences/evolutionary biology";"evolutionary biology";"";"101151470"
"/27/81/30021";"agricultural sciences/agriculture, forestry, and fisheries/agriculture";"agriculture";"";"101151470"
"/23/49/337/1025/15534213";"natural sciences/biological sciences/genetics/genomes/eukaryotic genomes";"eukaryotic genomes";"";"101151470"
"/31/113/613/30033";"humanities/history and archaeology/history/ancient history";"ancient history";"";"101151621"
"/25/73/453/58525161";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors";"sensors";"";"101152104"
"/21/39/221/713/38221291";"medical and health sciences/clinical medicine/cardiology/cardiovascular diseases/cardiac arrhythmia";"cardiac arrhythmia";"";"101151898"
"/29/101/553/1353";"social sciences/sociology/demography/mortality";"mortality";"";"101151898"
"/23/49/315/997/1613";"natural sciences/biological sciences/biochemistry/biomolecules/proteins";"proteins";"";"101151898"
"/23/49/337/1017";"natural sciences/biological sciences/genetics/mutation";"mutation";"";"101151898"
"/23/53/365/78089026";"natural sciences/chemical sciences/inorganic chemistry/alkali metals";"alkali metals";"";"101151723"
"/31/113/613";"humanities/history and archaeology/history";"history";"";"101152149"
"/23/49/341/1029";"natural sciences/biological sciences/microbiology/phycology";"phycology";"";"101152260"
"/23/43/251/48354418";"natural sciences/physical sciences/optics/microscopy";"microscopy";"";"101152260"
"/23/49/337/1017";"natural sciences/biological sciences/genetics/mutation";"mutation";"";"101152260"
"/23/49/321/30027/1003";"natural sciences/biological sciences/biological behavioural sciences/ethology/biological interactions";"biological interactions";"";"101152260"
"/23/49/337/1021";"natural sciences/biological sciences/genetics/RNA";"RNA";"";"101152260"
"/25/73/453/58525161";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors";"sensors";"";"101152530"
"/23/47/307";"natural sciences/computer and information sciences/software";"software";"";"101152583"
"/31/113/613";"humanities/history and archaeology/history";"history";"";"101152894"
"/21/39/199";"medical and health sciences/clinical medicine/andrology";"andrology";"";"101153233"
"/23/49/315/997/1613";"natural sciences/biological sciences/biochemistry/biomolecules/proteins";"proteins";"";"101153233"
"/23/49/313";"natural sciences/biological sciences/cell biology";"cell biology";"";"101153233"
"/29/101/553/1357";"social sciences/sociology/demography/fertility";"fertility";"";"101153233"
"/23/43/251/48354418";"natural sciences/physical sciences/optics/microscopy";"microscopy";"";"101153233"
"/23/47/303";"natural sciences/computer and information sciences/databases";"databases";"";"101152703"
"/31/113/613";"humanities/history and archaeology/history";"history";"";"101152703"
"/29/97/537/1329";"social sciences/political sciences/public administration/bureaucracy";"bureaucracy";"";"101152703"
"/23/53/363";"natural sciences/chemical sciences/organic chemistry";"organic chemistry";"";"101152890"
"/25/69/435/1191";"engineering and technology/nanotechnology/nano-materials/two-dimensional nanostructures";"two-dimensional nanostructures";"";"101152890"
"/23/53/69669548";"natural sciences/chemical sciences/catalysis";"catalysis";"";"101152890"
"/25/65";"engineering and technology/chemical engineering";"chemical engineering";"";"101152890"
"/23/53/367";"natural sciences/chemical sciences/physical chemistry";"physical chemistry";"";"101152890"
"/31/113/613/30033";"humanities/history and archaeology/history/ancient history";"ancient history";"";"101152976"
"/29/101/553/1775";"social sciences/sociology/demography/human migrations";"human migrations";"";"101152976"
"/21/37/165";"medical and health sciences/medical biotechnology/genetic engineering";"genetic engineering";"";"101152919"
"/23/45/30018/30032/30055";"natural sciences/earth and related environmental sciences/atmospheric sciences/climatology/climatic changes";"climatic changes";"";"101152919"
"/25/61/383";"engineering and technology/industrial biotechnology/biomaterials";"biomaterials";"";"101152919"
"/27/81/495";"agricultural sciences/agriculture, forestry, and fisheries/forestry";"forestry";"";"101152919"
"/29";"social sciences";"social sciences";"";"101152904"
"/29/91/523/1313";"social sciences/economics and business/business and management/employment";"employment";"";"101153456"
"/25/73/453/58525161/66357197";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors/biosensors";"biosensors";"";"101153931"
"/31/107/587";"humanities/languages and literature/linguistics";"linguistics";"";"101153622"
"/29/101/553/1775";"social sciences/sociology/demography/human migrations";"human migrations";"";"101153622"
"/31/113/613";"humanities/history and archaeology/history";"history";"";"101153505"
"/31/111/609";"humanities/philosophy, ethics and religion/philosophy";"philosophy";"";"101153505"
"/23/47/307";"natural sciences/computer and information sciences/software";"software";"";"101153849"
"/23/49/315/997/1613";"natural sciences/biological sciences/biochemistry/biomolecules/proteins";"proteins";"";"101153849"
"/23/49/337/1021/57264360";"natural sciences/biological sciences/genetics/RNA/transcriptomes";"transcriptomes";"";"101153849"
"/25/63/393";"engineering and technology/materials engineering/fibers";"fibers";"";"101153985"
"/25/73/453/58525161";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors";"sensors";"";"101153985"
"/21/35/161";"medical and health sciences/basic medicine/physiology";"physiology";"";"101153985"
"/21/33/117/38005658";"medical and health sciences/health sciences/nutrition/obesity";"obesity";"";"101153985"
"/23/45/277/829";"natural sciences/earth and related environmental sciences/environmental sciences/pollution";"pollution";"";"101153990"
"/21/33/137/133/2734973";"medical and health sciences/health sciences/public health/epidemiology/exposomes";"exposomes";"";"101153990"
"/21/39/221/713/38221291";"medical and health sciences/clinical medicine/cardiology/cardiovascular diseases/cardiac arrhythmia";"cardiac arrhythmia";"";"101154104"
"/21/35/153/635";"medical and health sciences/basic medicine/neurology/stroke";"stroke";"";"101154104"
"/23/43/251/48354418/68225803";"natural sciences/physical sciences/optics/microscopy/super resolution microscopy";"super resolution microscopy";"";"101154436"
"/23/49/315/997/1613";"natural sciences/biological sciences/biochemistry/biomolecules/proteins";"proteins";"";"101154436"
"/21/39/225";"medical and health sciences/clinical medicine/oncology";"oncology";"";"101154436"
"/23/49/329";"natural sciences/biological sciences/biophysics";"biophysics";"";"101154436"
"/21/37/165/659";"medical and health sciences/medical biotechnology/genetic engineering/gene therapy";"gene therapy";"";"101154576"
"/23/49/337/1015";"natural sciences/biological sciences/genetics/DNA";"DNA";"";"101154576"
"/23/49/315/997/1613";"natural sciences/biological sciences/biochemistry/biomolecules/proteins";"proteins";"";"101154576"
"/23/49/337/1021/57264360";"natural sciences/biological sciences/genetics/RNA/transcriptomes";"transcriptomes";"";"101154576"
"/31/115/563/8796787";"humanities/other humanities/library sciences/knowledge organization";"knowledge organization";"";"101154581"
"/23/49/315/997/1613";"natural sciences/biological sciences/biochemistry/biomolecules/proteins";"proteins";"";"101154879"
"/23/49/337/1017";"natural sciences/biological sciences/genetics/mutation";"mutation";"";"101154879"
"/23/47/297";"natural sciences/computer and information sciences/artificial intelligence";"artificial intelligence";"";"101155460"
"/25/57/693/1449";"engineering and technology/medical engineering/diagnostic imaging/computed tomography";"computed tomography";"";"101155460"
"/23/43/251/48354418";"natural sciences/physical sciences/optics/microscopy";"microscopy";"";"101155460"
"/21/39/225/1469";"medical and health sciences/clinical medicine/oncology/colorectal cancer";"colorectal cancer";"";"101155460"
"/25/57/375/1141";"engineering and technology/medical engineering/medical laboratory technology/laboratory samples analysis";"laboratory samples analysis";"";"101155460"
"/23/49/315/997/1613/1815";"natural sciences/biological sciences/biochemistry/biomolecules/proteins/proteomics";"proteomics";"";"101155560"
"/21/33/117";"medical and health sciences/health sciences/nutrition";"nutrition";"";"101155560"
"/25/73/453/58525161";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors";"sensors";"";"101155560"
"/27/81/30021";"agricultural sciences/agriculture, forestry, and fisheries/agriculture";"agriculture";"";"101155560"
"/23/49/327";"natural sciences/biological sciences/neurobiology";"neurobiology";"";"101155091"
"/23/49/341/12537269";"natural sciences/biological sciences/microbiology/microbiomes";"microbiomes";"";"101155091"
"/21/39/697";"medical and health sciences/clinical medicine/obstetrics";"obstetrics";"";"101155091"
"/21/39/203";"medical and health sciences/clinical medicine/embryology";"embryology";"";"101155091"
"/21/33/117";"medical and health sciences/health sciences/nutrition";"nutrition";"";"101155303"
"/27/81/30021";"agricultural sciences/agriculture, forestry, and fisheries/agriculture";"agriculture";"";"101155303"
"/25/73/30020/455/1225/1723";"engineering and technology/electrical engineering, electronic engineering, information engineering/information engineering/telecommunications/radio technology/radio frequency";"radio frequency";"";"101155159"
"/25/67/11936537/64292513";"engineering and technology/environmental engineering/ecosystem-based management/climate change adaptation";"climate change adaptation";"";"101155958"
"/23/45/30018/30032/30055";"natural sciences/earth and related environmental sciences/atmospheric sciences/climatology/climatic changes";"climatic changes";"";"101155958"
"/21/39/225";"medical and health sciences/clinical medicine/oncology";"oncology";"";"101155721"
"/31/113/613";"humanities/history and archaeology/history";"history";"";"101155612"
"/25/59/81020971";"engineering and technology/other engineering and technologies/nuclear engineering";"nuclear engineering";"";"101155612"
"/27/81/495/1283";"agricultural sciences/agriculture, forestry, and fisheries/forestry/silviculture";"silviculture";"";"101157488"
"/29/91/521/83249330";"social sciences/economics and business/economics/bioeconomy";"bioeconomy";"";"101157488"
"/25/63/395";"engineering and technology/materials engineering/woodworking";"woodworking";"";"101157488"
"/23/45/30018/30032/30055";"natural sciences/earth and related environmental sciences/atmospheric sciences/climatology/climatic changes";"climatic changes";"";"101157488"
"/29/91/521/1303";"social sciences/economics and business/economics/sustainable economy";"sustainable economy";"";"101157488"
"/27/81/495";"agricultural sciences/agriculture, forestry, and fisheries/forestry";"forestry";"";"101157586"
"/29/91/521/83249330";"social sciences/economics and business/economics/bioeconomy";"bioeconomy";"";"101157658"
"/29/91/523/1313";"social sciences/economics and business/business and management/employment";"employment";"";"101157658"
"/25/67/425";"engineering and technology/environmental engineering/energy and fuels";"energy and fuels";"";"101157658"
"/27/81/495";"agricultural sciences/agriculture, forestry, and fisheries/forestry";"forestry";"";"101157658"
"/21/39/235/729";"medical and health sciences/clinical medicine/psychiatry/sleep disorders";"sleep disorders";"";"101157945"
"/21/39/223";"medical and health sciences/clinical medicine/surgery";"surgery";"";"101157945"
"/21/35/153/635";"medical and health sciences/basic medicine/neurology/stroke";"stroke";"";"101157945"
"/21/39/223";"medical and health sciences/clinical medicine/surgery";"surgery";"";"101158288"
"/21/35/149";"medical and health sciences/basic medicine/medical genetics";"medical genetics";"";"101158288"
"/21/39/225/78799773";"medical and health sciences/clinical medicine/oncology/pancreatic cancer";"pancreatic cancer";"";"101158288"
"/23/49/315/997/1613";"natural sciences/biological sciences/biochemistry/biomolecules/proteins";"proteins";"";"101159716"
"/21/35/155";"medical and health sciences/basic medicine/immunology";"immunology";"";"101159920"
"/23/47/299/951";"natural sciences/computer and information sciences/data science/big data";"big data";"";"101160671"
"/29/91/523/1307";"social sciences/economics and business/business and management/business models";"business models";"";"101160671"
"/23/47/299/945";"natural sciences/computer and information sciences/data science/data exchange";"data exchange";"";"101160671"
"/29/97/87917856/1335";"social sciences/political sciences/political policies/civil society";"civil society";"";"101160671"
"/29/91/521/1303";"social sciences/economics and business/economics/sustainable economy";"sustainable economy";"";"101160671"
"/25/67/425/1169";"engineering and technology/environmental engineering/energy and fuels/renewable energy";"renewable energy";"";"101160660"
"/27/81/30021";"agricultural sciences/agriculture, forestry, and fisheries/agriculture";"agriculture";"";"101160011"
"/25/67/425/1169";"engineering and technology/environmental engineering/energy and fuels/renewable energy";"renewable energy";"";"101160713"
"/25/67/425/1165/1683";"engineering and technology/environmental engineering/energy and fuels/fossil energy/natural gas";"natural gas";"";"101160713"
"/25/63/399";"engineering and technology/materials engineering/textiles";"textiles";"";"101159060"
"/29/91/521/1303";"social sciences/economics and business/economics/sustainable economy";"sustainable economy";"";"101159060"
"/23/49/337";"natural sciences/biological sciences/genetics";"genetics";"";"101161230"
"/23/47/307";"natural sciences/computer and information sciences/software";"software";"";"101161230"
"/23/49/315/997/1613/1815";"natural sciences/biological sciences/biochemistry/biomolecules/proteins/proteomics";"proteomics";"";"101161230"
"/21/39/225/1475";"medical and health sciences/clinical medicine/oncology/bladder cancer";"bladder cancer";"";"101161230"
"/21/39/225/719";"medical and health sciences/clinical medicine/oncology/leukemia";"leukemia";"";"101161230"
"/23/49/315/997/1613";"natural sciences/biological sciences/biochemistry/biomolecules/proteins";"proteins";"";"101180586"
"/23/49/337/1021";"natural sciences/biological sciences/genetics/RNA";"RNA";"";"101180586"
"/23/49/315";"natural sciences/biological sciences/biochemistry";"biochemistry";"";"101150282"
"/23/49/335/1009";"natural sciences/biological sciences/ecology/ecosystems";"ecosystems";"";"101150282"
"/23/43/251/48354418";"natural sciences/physical sciences/optics/microscopy";"microscopy";"";"101180627"
"/29/91/523/1313";"social sciences/economics and business/business and management/employment";"employment";"";"101149964"
"/29/101/553/1775";"social sciences/sociology/demography/human migrations";"human migrations";"";"101149964"
"/23/49/341/325";"natural sciences/biological sciences/microbiology/virology";"virology";"";"101180631"
"/23/43/251/48354418/68225803";"natural sciences/physical sciences/optics/microscopy/super resolution microscopy";"super resolution microscopy";"";"101180631"
"/21/33/121/44109686/619";"medical and health sciences/health sciences/infectious diseases/RNA viruses/HIV";"HIV";"";"101180631"
"/31/113/613/30033";"humanities/history and archaeology/history/ancient history";"ancient history";"";"101150345"
"/31/113/611/1431";"humanities/history and archaeology/archaeology/archaeometry";"archaeometry";"";"101150345"
"/23/49/327";"natural sciences/biological sciences/neurobiology";"neurobiology";"";"101150562"
"/21/35/153/22901471/633";"medical and health sciences/basic medicine/neurology/dementia/alzheimer";"alzheimer";"";"101150562"
"/21/39/175";"medical and health sciences/clinical medicine/gerontology";"gerontology";"";"101150562"
"/31/113/613";"humanities/history and archaeology/history";"history";"";"101150342"
"/29/89";"social sciences/law";"law";"";"101150342"
"/29/101/1367/1771/26417764";"social sciences/sociology/social issues/social inequalities/gender inequality";"gender inequality";"";"101150547"
"/29/101/1367/1771/1773";"social sciences/sociology/social issues/social inequalities/racial inequality";"racial inequality";"";"101150547"
"/25/67/429/97581411/1181";"engineering and technology/environmental engineering/waste management/waste treatment processes/recycling";"recycling";"";"101150737"
"/23/53/69669548/1135";"natural sciences/chemical sciences/catalysis/electrocatalysis";"electrocatalysis";"";"101150737"
"/23/53/373/1131";"natural sciences/chemical sciences/electrochemistry/electrolysis";"electrolysis";"";"101150737"
"/25/67/425";"engineering and technology/environmental engineering/energy and fuels";"energy and fuels";"";"101150737"
"/21/39/179/681";"medical and health sciences/clinical medicine/endocrinology/diabetes";"diabetes";"";"101150666"
"/21/35/145";"medical and health sciences/basic medicine/pathology";"pathology";"";"101150666"
"/25/67/425";"engineering and technology/environmental engineering/energy and fuels";"energy and fuels";"";"101150666"
"/21/33/117/38005658";"medical and health sciences/health sciences/nutrition/obesity";"obesity";"";"101150666"
"/31/113/613";"humanities/history and archaeology/history";"history";"";"101150744"
"/31/111/607/1411";"humanities/philosophy, ethics and religion/religions/islam";"islam";"";"101150744"
"/31/107/577/30042";"humanities/languages and literature/literature studies/history of literature";"history of literature";"";"101150744"
"/25/67/425/1169";"engineering and technology/environmental engineering/energy and fuels/renewable energy";"renewable energy";"";"101150912"
"/23/43/257/775";"natural sciences/physical sciences/astronomy/physical cosmology";"physical cosmology";"";"101151409"
"/23/49/315/997/1613/1815";"natural sciences/biological sciences/biochemistry/biomolecules/proteins/proteomics";"proteomics";"";"101151821"
"/23/49/337/1015";"natural sciences/biological sciences/genetics/DNA";"DNA";"";"101151821"
"/27/81/489";"agricultural sciences/agriculture, forestry, and fisheries/fisheries";"fisheries";"";"101152561"
"/25/71/443";"engineering and technology/environmental biotechnology/bioremediation";"bioremediation";"";"101152561"
"/21/33/117";"medical and health sciences/health sciences/nutrition";"nutrition";"";"101152561"
"/21/35/161";"medical and health sciences/basic medicine/physiology";"physiology";"";"101152561"
"/23/49/337/1025";"natural sciences/biological sciences/genetics/genomes";"genomes";"";"101152561"
"/21/33/121/621";"medical and health sciences/health sciences/infectious diseases/malaria";"malaria";"";"101152599"
"/21/35/159/653/1439";"medical and health sciences/basic medicine/pharmacology and pharmacy/pharmaceutical drugs/vaccines";"vaccines";"";"101152599"
"/23/49/345/1039";"natural sciences/biological sciences/zoology/entomology";"entomology";"";"101152599"
"/23/43/251/745/48845697";"natural sciences/physical sciences/optics/laser physics/ultrafast lasers";"ultrafast lasers";"";"101152823"
"/21/39/225";"medical and health sciences/clinical medicine/oncology";"oncology";"";"101152823"
"/23/43/251/1077";"natural sciences/physical sciences/optics/spectroscopy";"spectroscopy";"";"101152823"
"/23/43/263/57029799";"natural sciences/physical sciences/condensed matter physics/quasiparticles";"quasiparticles";"";"101152978"
"/23/47/307";"natural sciences/computer and information sciences/software";"software";"";"101152978"
"/23/43/267";"natural sciences/physical sciences/atomic physics";"atomic physics";"";"101152978"
"/23/43/259/1525";"natural sciences/physical sciences/electromagnetism and electronics/superconductivity";"superconductivity";"";"101152978"
"/23/43/251/1077";"natural sciences/physical sciences/optics/spectroscopy";"spectroscopy";"";"101152978"
"/25/73/453/58525161/66357197";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors/biosensors";"biosensors";"";"101153450"
"/25/71/447";"engineering and technology/environmental biotechnology/biosensing";"biosensing";"";"101153450"
"/23/51/359/1065";"natural sciences/mathematics/pure mathematics/geometry";"geometry";"";"101153450"
"/21/35/155";"medical and health sciences/basic medicine/immunology";"immunology";"";"101153260"
"/21/35/147";"medical and health sciences/basic medicine/toxicology";"toxicology";"";"101153260"
"/31/113/613";"humanities/history and archaeology/history";"history";"";"101153422"
"/23/49/341/325";"natural sciences/biological sciences/microbiology/virology";"virology";"";"101153422"
"/23/49/337/1015";"natural sciences/biological sciences/genetics/DNA";"DNA";"";"101153422"
"/21/33/137/133";"medical and health sciences/health sciences/public health/epidemiology";"epidemiology";"";"101153422"
"/21/33/121/77640482";"medical and health sciences/health sciences/infectious diseases/DNA viruses";"DNA viruses";"";"101153422"
"/23/45/277/829";"natural sciences/earth and related environmental sciences/environmental sciences/pollution";"pollution";"";"101153390"
"/23/49/335/1009";"natural sciences/biological sciences/ecology/ecosystems";"ecosystems";"";"101153390"
"/23/49/341";"natural sciences/biological sciences/microbiology";"microbiology";"";"101153390"
"/31/113/613/79767231";"humanities/history and archaeology/history/prehistory";"prehistory";"";"101153267"
"/23/45/293/911/1585";"natural sciences/earth and related environmental sciences/physical geography/cartography/geographic information systems";"geographic information systems";"";"101153267"
"/31/113/611";"humanities/history and archaeology/archaeology";"archaeology";"";"101153267"
"/23/45/291";"natural sciences/earth and related environmental sciences/geology";"geology";"";"101153267"
"/25/75/463";"engineering and technology/mechanical engineering/tribology";"tribology";"";"101153267"
"/23/47/297";"natural sciences/computer and information sciences/artificial intelligence";"artificial intelligence";"";"101154423"
"/25/75/469";"engineering and technology/mechanical engineering/manufacturing engineering";"manufacturing engineering";"";"101154423"
"/21/39/223";"medical and health sciences/clinical medicine/surgery";"surgery";"";"101154423"
"/21/37/677";"medical and health sciences/medical biotechnology/implants";"implants";"";"101154423"
"/25/63/389";"engineering and technology/materials engineering/metallurgy";"metallurgy";"";"101154423"
"/23/47";"natural sciences/computer and information sciences";"computer and information sciences";"";"101157493"
"/31/113/611";"humanities/history and archaeology/archaeology";"archaeology";"";"101157493"
"/25/75/461/1237";"engineering and technology/mechanical engineering/vehicle engineering/naval engineering";"naval engineering";"";"101157493"
"/23/53/363/1101";"natural sciences/chemical sciences/organic chemistry/aldehydes";"aldehydes";"";"101156960"
"/23/49/341/1029";"natural sciences/biological sciences/microbiology/phycology";"phycology";"";"101156960"
"/23/49/315/997/1613";"natural sciences/biological sciences/biochemistry/biomolecules/proteins";"proteins";"";"101156960"
"/29/101/559";"social sciences/sociology/governance";"governance";"";"101159944"
"/25/73/30020/455/1221/1715";"engineering and technology/electrical engineering, electronic engineering, information engineering/information engineering/telecommunications/telecommunications networks/data networks";"data networks";"";"101159883"
"/25/71/443/1201";"engineering and technology/environmental biotechnology/bioremediation/phytoremediation";"phytoremediation";"";"101156439"
"/23/45/283";"natural sciences/earth and related environmental sciences/soil sciences";"soil sciences";"";"101156439"
"/25/63/399";"engineering and technology/materials engineering/textiles";"textiles";"";"101156439"
"/23/47/301";"natural sciences/computer and information sciences/computational science";"computational science";"";"101156439"
"/25/65";"engineering and technology/chemical engineering";"chemical engineering";"";"101156439"
"/23/49/337/1015";"natural sciences/biological sciences/genetics/DNA";"DNA";"";"101142430"
"/23/49/315/997/1613";"natural sciences/biological sciences/biochemistry/biomolecules/proteins";"proteins";"";"101142430"
"/23/49/337/1023";"natural sciences/biological sciences/genetics/chromosomes";"chromosomes";"";"101142430"
"/23/49/337/1025";"natural sciences/biological sciences/genetics/genomes";"genomes";"";"101142430"
"/23/47/297";"natural sciences/computer and information sciences/artificial intelligence";"artificial intelligence";"";"101117045"
"/23/49/327/1007";"natural sciences/biological sciences/neurobiology/cognitive neuroscience";"cognitive neuroscience";"";"101117045"
"/29/93";"social sciences/psychology";"psychology";"";"101117045"
"/29/101/559";"social sciences/sociology/governance";"governance";"";"101147950"
"/23/43/259/777";"natural sciences/physical sciences/electromagnetism and electronics/semiconductivity";"semiconductivity";"";"101160314"
"/23/43/259/783";"natural sciences/physical sciences/electromagnetism and electronics/microelectronics";"microelectronics";"";"101160314"
"/29/97/87917856/1335/31958608/1331";"social sciences/political sciences/political policies/civil society/civil society organisations/nongovernmental organizations";"nongovernmental organizations";"";"101148374"
"/23/49/335/1009";"natural sciences/biological sciences/ecology/ecosystems";"ecosystems";"";"101142075"
"/23/49/321/30027/1003";"natural sciences/biological sciences/biological behavioural sciences/ethology/biological interactions";"biological interactions";"";"101142075"
"/23/49/345/1039";"natural sciences/biological sciences/zoology/entomology";"entomology";"";"101142075"
"/23/49/337/1021";"natural sciences/biological sciences/genetics/RNA";"RNA";"";"101142075"
"/23/49/337/1025";"natural sciences/biological sciences/genetics/genomes";"genomes";"";"101142075"
"/23/43/261/791/42674489";"natural sciences/physical sciences/theoretical physics/particle physics/neutrinos";"neutrinos";"";"101142396"
"/23/43/257/759";"natural sciences/physical sciences/astronomy/astrophysics";"astrophysics";"";"101142396"
"/21/35/151";"medical and health sciences/basic medicine/anatomy and morphology";"anatomy and morphology";"";"101146749"
"/27/81/30021/499/1287";"agricultural sciences/agriculture, forestry, and fisheries/agriculture/horticulture/fruit growing";"fruit growing";"";"101146749"
"/23/49/337/1025";"natural sciences/biological sciences/genetics/genomes";"genomes";"";"101146749"
"/25/67/429/97581411/1181";"engineering and technology/environmental engineering/waste management/waste treatment processes/recycling";"recycling";"";"101157094"
"/27/81/495";"agricultural sciences/agriculture, forestry, and fisheries/forestry";"forestry";"";"101157094"
"/23/43/267";"natural sciences/physical sciences/atomic physics";"atomic physics";"";"101154361"
"/23/43/263/795";"natural sciences/physical sciences/condensed matter physics/solid-state physics";"solid-state physics";"";"101154361"
"/23/43/259/777";"natural sciences/physical sciences/electromagnetism and electronics/semiconductivity";"semiconductivity";"";"101154361"
"/23/43/251/745";"natural sciences/physical sciences/optics/laser physics";"laser physics";"";"101154361"
"/23/43/261/791/1541";"natural sciences/physical sciences/theoretical physics/particle physics/photons";"photons";"";"101154361"
"/23/49/327";"natural sciences/biological sciences/neurobiology";"neurobiology";"";"101154748"
"/21/35/153/22901471/633";"medical and health sciences/basic medicine/neurology/dementia/alzheimer";"alzheimer";"";"101154748"
"/23/43/251/48354418";"natural sciences/physical sciences/optics/microscopy";"microscopy";"";"101154748"
"/21/35/155";"medical and health sciences/basic medicine/immunology";"immunology";"";"101154748"
"/21/35/145";"medical and health sciences/basic medicine/pathology";"pathology";"";"101154748"
"/21/33/137";"medical and health sciences/health sciences/public health";"public health";"";"101156653"
"/25/67/11936537/64292513";"engineering and technology/environmental engineering/ecosystem-based management/climate change adaptation";"climate change adaptation";"";"101156653"
"/23/45/277/829";"natural sciences/earth and related environmental sciences/environmental sciences/pollution";"pollution";"";"101156653"
"/23/45/30018/30032/30055";"natural sciences/earth and related environmental sciences/atmospheric sciences/climatology/climatic changes";"climatic changes";"";"101156653"
"/31/111/609/1419/1799";"humanities/philosophy, ethics and religion/philosophy/metaphysics/teleology";"teleology";"";"101152635"
"/31/113/613";"humanities/history and archaeology/history";"history";"";"101152635"
"/31/111/609/30040/1421";"humanities/philosophy, ethics and religion/philosophy/history of philosophy/contemporary philosophy";"contemporary philosophy";"";"101152635"
"/25/63/393";"engineering and technology/materials engineering/fibers";"fibers";"";"101158037"
"/25/73/30020/455/1225/52695600";"engineering and technology/electrical engineering, electronic engineering, information engineering/information engineering/telecommunications/radio technology/WiFi";"WiFi";"";"101158037"
"/23/49/337/1015";"natural sciences/biological sciences/genetics/DNA";"DNA";"";"101142260"
"/21/39/225";"medical and health sciences/clinical medicine/oncology";"oncology";"";"101142260"
"/27/81/30021";"agricultural sciences/agriculture, forestry, and fisheries/agriculture";"agriculture";"";"101155748"
"/23/45/30018/30032/30055";"natural sciences/earth and related environmental sciences/atmospheric sciences/climatology/climatic changes";"climatic changes";"";"101155748"
"/29";"social sciences";"social sciences";"";"101155748"
"/23/43/257/759";"natural sciences/physical sciences/astronomy/astrophysics";"astrophysics";"";"101150471"
"/21/39/213";"medical and health sciences/clinical medicine/ophthalmology";"ophthalmology";"";"101151549"
"/23/45/277/829";"natural sciences/earth and related environmental sciences/environmental sciences/pollution";"pollution";"";"101149574"
"/23/47/303";"natural sciences/computer and information sciences/databases";"databases";"";"101141238"
"/29/101/555/1359";"social sciences/sociology/industrial relations/automation";"automation";"";"101154870"
"/29/93";"social sciences/psychology";"psychology";"";"101154870"
"/29/91/523/1313";"social sciences/economics and business/business and management/employment";"employment";"";"101154870"
"/23/47/297/931";"natural sciences/computer and information sciences/artificial intelligence/computational intelligence";"computational intelligence";"";"101154870"
"/23/45/277/829";"natural sciences/earth and related environmental sciences/environmental sciences/pollution";"pollution";"";"101158830"
"/29/101/555/1359";"social sciences/sociology/industrial relations/automation";"automation";"";"101158492"
"/29/91/523/61851014";"social sciences/economics and business/business and management/innovation management";"innovation management";"";"101158669"
"/23/49/335/1009";"natural sciences/biological sciences/ecology/ecosystems";"ecosystems";"";"101158669"
"/25/71/447";"engineering and technology/environmental biotechnology/biosensing";"biosensing";"";"101158332"
"/29/101/553/1353";"social sciences/sociology/demography/mortality";"mortality";"";"101158332"
"/29/91/523/1309";"social sciences/economics and business/business and management/entrepreneurship";"entrepreneurship";"";"101158332"
"/21/35";"medical and health sciences/basic medicine";"basic medicine";"";"101158332"
"/25/73/453/459";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/robotics";"robotics";"";"101159489"
"/29/101/1367/1771";"social sciences/sociology/social issues/social inequalities";"social inequalities";"";"101180608"
"/29/89";"social sciences/law";"law";"";"101180608"
"/29/101/555/1359";"social sciences/sociology/industrial relations/automation";"automation";"";"101160182"
"/25/73/453/459";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/robotics";"robotics";"";"101159522"
"/23/49/315/997/1613";"natural sciences/biological sciences/biochemistry/biomolecules/proteins";"proteins";"";"101180603"
"/23/43/251/48354418";"natural sciences/physical sciences/optics/microscopy";"microscopy";"";"101180603"
