"topic";"title";"projectID"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101043480"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101043486"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101043587"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101043615"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101043572"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101043617"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101043588"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101043671"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101043584"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101043589"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101043676"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101043783"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101043749"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101043802"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101043705"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101043815"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101043747"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101043738"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101043730"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101043751"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101043844"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101043848"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101043907"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101043931"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101043939"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101043954"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044249"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044069"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044445"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044452"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044526"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044612"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044495"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044479"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044516"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044561"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044505"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044574"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044468"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044546"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044626"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044657"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044649"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044664"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044725"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044777"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044797"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044662"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044665"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044794"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044930"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044852"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045008"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045009"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044990"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045026"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044949"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044989"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044892"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101044873"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045136"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045114"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045083"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045075"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045057"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045128"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045149"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045299"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045275"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045346"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045273"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045302"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045376"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045309"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045227"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045172"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045180"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045394"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045416"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045396"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045285"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045439"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045437"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045468"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045433"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045453"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045506"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045485"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045467"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045473"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045516"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045765"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045813"
"HORIZON-HLTH-2021-CORONA-01-01";"Vaccines & therapeutic clinical trials to boost COVID-19 prevention and treatment";"101045949"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045549"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045661"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045746"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045534"
"HORIZON-CL4-2021-RESILIENCE-01-07";"Building innovative value chains from raw materials to sustainable products (IA)";"101058632"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101046651"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101046719"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101046693"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101046748"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101046758"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101046790"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101046815"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101046787"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101046835"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101046870"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101046909"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101046894"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101046923"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101046927"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101046937"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101046941"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101046968"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101046973"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101047008"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101047028"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101047029"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101047137"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101047131"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101047223"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101047214"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101047160"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101047289"
"ERC-2021-ADG";"ERC ADVANCED GRANTS";"101052182"
"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021";"101052284"
"HORIZON-HORIZONTAL-2021-INDICATORS-IBA";"Development of indicators & econometric analysis on R&I performance";"101052304"
"ERC-2021-ADG";"ERC ADVANCED GRANTS";"101052376"
"ERC-2021-ADG";"ERC ADVANCED GRANTS";"101052538"
"HORIZON-WIDERA-2021-COST-SGA";"Implementation of COST actions - Specific Grant under Framework Partnership Agreement";"101052416"
"ERC-2021-ADG";"ERC ADVANCED GRANTS";"101052639"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045494"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101043969"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045527"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045156"
"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS";"101045778"
"HORIZON-HLTH-2021-CORONA-01-02";"Cohorts united against COVID-19 variants of concern";"101046109"
"ERC-2021-STG";"ERC STARTING GRANTS";"101041064"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101046620"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101046364"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101046231"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101046217"
"HORIZON-EIC-2021-NCP-01-01";"Capacity-building and transnational cooperation for National Contact Points (NCPs)";"101046298"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101046458"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101046333"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101046424"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101046667"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101046451"
"HORIZON-MSCA-2021-SLOVENIAN-PRESIDENCY-IBA";"Presidency event: MSCA Conference under Slovenian Presidency";"101052293"
"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021";"101046742"
"ERC-2021-ADG";"ERC ADVANCED GRANTS";"101053133"
"ERC-2021-ADG";"ERC ADVANCED GRANTS";"101053661"
"ERC-2021-ADG";"ERC ADVANCED GRANTS";"101053291"
"ERC-2021-ADG";"ERC ADVANCED GRANTS";"101053208"
"ERC-2021-ADG";"ERC ADVANCED GRANTS";"101053194"
"ERC-2021-ADG";"ERC ADVANCED GRANTS";"101054122"
"ERC-2021-ADG";"ERC ADVANCED GRANTS";"101053857"
"ERC-2021-ADG";"ERC ADVANCED GRANTS";"101053801"
"ERC-2021-ADG";"ERC ADVANCED GRANTS";"101053925"
"ERC-2021-ADG";"ERC ADVANCED GRANTS";"101054069"
"ERC-2021-ADG";"ERC ADVANCED GRANTS";"101054004"
"ERC-2021-ADG";"ERC ADVANCED GRANTS";"101054111"
"ERC-2021-ADG";"ERC ADVANCED GRANTS";"101054237"
"ERC-2021-ADG";"ERC ADVANCED GRANTS";"101054751"
"HORIZON-CL5-2021-D5-01-09";"CSA identifying waterborne sustainable fuel deployment scenarios (ZEWT Partnership)";"101056938"
"HORIZON-CL5-2021-D5-01-10";"Innovative on-board energy saving solutions (ZEWT Partnership)";"101056911"
"HORIZON-CL5-2021-D1-01-01";"Improved understanding of greenhouse gas fluxes and radiative forcers, including carbon dioxide removal technologies";"101056921"
"HORIZON-CL5-2021-D1-01-09";"The contribution of forest management to climate action: pathways, trade-offs and co-benefits";"101056907"
"HORIZON-CL5-2021-D5-01-05";"Greenhouse gas aviation emissions reduction technologies towards climate neutrality by 2050";"101056885"
"HORIZON-CL5-2021-D1-01-07";"Improved economic methods for decision-making on climate and environmental policies";"101056898"
"HORIZON-CL5-2021-D5-01-10";"Innovative on-board energy saving solutions (ZEWT Partnership)";"101056909"
"HORIZON-CL5-2021-D5-01-07";"Enabling the safe and efficient on-board storage and integration within ships of large quantities of ammonia and hydrogen fuels (ZEWT Partnership)";"101056940"
"HORIZON-CL4-2021-TWIN-TRANSITION-01-03";"Laser-based technologies for green manufacturing (Photonics - Made in Europe Partnerships) (RIA)";"101057029"
"HORIZON-HLTH-2021-TOOL-06-03";"Innovative tools for use and re-use of health data (in particular of electronic health records and/or patient registries)";"101057048"
"HORIZON-CL4-2021-TWIN-TRANSITION-01-10";"Digital permits and compliance checks for buildings and infrastructure (IA)";"101056973"
"HORIZON-HLTH-2021-DISEASE-04-07";"Personalised medicine and infectious diseases: understanding the individual host response to viruses (e.g. SARS-CoV-2)";"101057129"
"HORIZON-HLTH-2021-DISEASE-04-04";"Clinical validation of artificial intelligence (AI) solutions for treatment and care";"101057099"
"HORIZON-CL4-2021-RESILIENCE-01-10";"Paving the way to an increased share of recycled plastics in added value products (RIA)";"101057067"
"HORIZON-MISS-2021-OCEAN-01-01";"Preparation for deployment of lighthouse demonstrators and solution scale ups and cross-cutting citizen and stakeholder involvement";"101056957"
"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021";"101056951"
"HORIZON-HLTH-2021-DISEASE-04-04";"Clinical validation of artificial intelligence (AI) solutions for treatment and care";"101057103"
"HORIZON-HLTH-2021-DISEASE-04-04";"Clinical validation of artificial intelligence (AI) solutions for treatment and care";"101057321"
"HORIZON-CL4-2021-RESILIENCE-01-06";"Innovation for responsible EU sourcing of primary raw materials, the foundation of the Green Deal (RIA)";"101057357"
"HORIZON-CL4-2021-TWIN-TRANSITION-01-03";"Laser-based technologies for green manufacturing (Photonics - Made in Europe Partnerships) (RIA)";"101057457"
"HORIZON-CL4-2021-RESILIENCE-01-04";"Developing climate-neutral and circular raw materials (IA)";"101057473"
"HORIZON-HLTH-2021-DISEASE-04-04";"Clinical validation of artificial intelligence (AI) solutions for treatment and care";"101057400"
"HORIZON-HLTH-2021-CARE-05-02";"Data-driven decision-support tools for better health care delivery and policy-making with a focus on cancer";"101057332"
"HORIZON-HLTH-2021-TOOL-06-01";"Smart medical devices and their surgical implantation for use in resource-constrained settings";"101057525"
"HORIZON-HLTH-2021-STAYHLTH-01-03";"Healthy Citizens 2.0 - Supporting digital empowerment and health literacy of citizens";"101057477"
"HORIZON-HLTH-2021-CARE-05-02";"Data-driven decision-support tools for better health care delivery and policy-making with a focus on cancer";"101057482"
"HORIZON-HLTH-2021-TOOL-06-02";"Next generation advanced therapies to treat highly prevalent and high burden diseases with unmet medical needs";"101057491"
"HORIZON-HLTH-2021-ENVHLTH-02-02";"Indoor air quality and health";"101057499"
"HORIZON-HLTH-2021-DISEASE-04-07";"Personalised medicine and infectious diseases: understanding the individual host response to viruses (e.g. SARS-CoV-2)";"101057553"
"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021";"101057564"
"HORIZON-HLTH-2021-ENVHLTH-02-03";"Health impacts of climate change, costs and benefits of action and inaction";"101057554"
"HORIZON-HLTH-2021-STAYHLTH-01-02";"Towards a molecular and neurobiological understanding of mental health and mental illness for the benefit of citizens and patients";"101057529"
"HORIZON-HLTH-2021-TOOL-06-03";"Innovative tools for use and re-use of health data (in particular of electronic health records and/or patient registries)";"101057603"
"HORIZON-HLTH-2021-DISEASE-04-07";"Personalised medicine and infectious diseases: understanding the individual host response to viruses (e.g. SARS-CoV-2)";"101057651"
"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021";"101057649"
"HORIZON-HLTH-2021-DISEASE-04-04";"Clinical validation of artificial intelligence (AI) solutions for treatment and care";"101057699"
"HORIZON-EIC-2021-TRANSITIONCHALLENGES-01-02";"Energy Harvesting and Storage Technologies";"101057679"
"HORIZON-HLTH-2021-DISEASE-04-02";"Building a European innovation platform for the repurposing of medicinal products";"101057619"
"HORIZON-EIC-2021-TRANSITIONCHALLENGES-01-02";"Energy Harvesting and Storage Technologies";"101057616"
"HORIZON-HLTH-2021-IND-07-01";"Green pharmaceuticals";"101057668"
"HORIZON-HLTH-2021-ENVHLTH-02-02";"Indoor air quality and health";"101057693"
"HORIZON-HLTH-2021-TOOL-06-03";"Innovative tools for use and re-use of health data (in particular of electronic health records and/or patient registries)";"101057726"
"HORIZON-HLTH-2021-TOOL-06-02";"Next generation advanced therapies to treat highly prevalent and high burden diseases with unmet medical needs";"101057724"
"HORIZON-HLTH-2021-DISEASE-04-07";"Personalised medicine and infectious diseases: understanding the individual host response to viruses (e.g. SARS-CoV-2)";"101057775"
"HORIZON-HLTH-2021-TOOL-06-02";"Next generation advanced therapies to treat highly prevalent and high burden diseases with unmet medical needs";"101057777"
"HORIZON-HLTH-2021-IND-07-01";"Green pharmaceuticals";"101057816"
"HORIZON-HLTH-2021-TOOL-06-02";"Next generation advanced therapies to treat highly prevalent and high burden diseases with unmet medical needs";"101057778"
"HORIZON-HLTH-2021-DISEASE-04-04";"Clinical validation of artificial intelligence (AI) solutions for treatment and care";"101057730"
"HORIZON-HLTH-2021-ENVHLTH-02-02";"Indoor air quality and health";"101057779"
"HORIZON-HLTH-2021-CARE-05-01";"Enhancing quality of care and patient safety";"101057825"
"HORIZON-HLTH-2021-IND-07-01";"Green pharmaceuticals";"101057844"
"HORIZON-EIC-2021-TRANSITIONCHALLENGES-01-01";"Medical Technology and Devices: from Lab to Patient";"101057902"
"HORIZON-HLTH-2021-DISEASE-04-07";"Personalised medicine and infectious diseases: understanding the individual host response to viruses (e.g. SARS-CoV-2)";"101057917"
"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021";"101057894"
"HORIZON-EIC-2021-TRANSITIONCHALLENGES-01-02";"Energy Harvesting and Storage Technologies";"101057954"
"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021";"101057934"
"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021";"101057846"
"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021";"101057919"
"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021";"101058000"
"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021";"101057978"
"HORIZON-EIC-2021-TRANSITIONCHALLENGES-01-01";"Medical Technology and Devices: from Lab to Patient";"101058004"
"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021";"101057977"
"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021";"101058027"
"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021";"101057960"
"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021";"101058016"
"HORIZON-CL4-2021-RESILIENCE-01-20";"Antimicrobial, Antiviral, and Antifungal Nanocoatings (RIA)";"101057961"
"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021";"101058039"
"HORIZON-CL4-2021-TWIN-TRANSITION-01-14";"Deploying industrial-urban symbiosis solutions for the utilization of energy, water, industrial waste and by-products at regional scale (Processes4Planet Partnership)  (RIA)";"101058162"
"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021";"101058200"
"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021";"101058103"
"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021";"101058075"
"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021";"101058079"
"HORIZON-CL4-2021-RESILIENCE-01-07";"Building innovative value chains from raw materials to sustainable products (IA)";"101058078"
"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021";"101058125"
"HORIZON-CL4-2021-TWIN-TRANSITION-01-02";"Zero-defect manufacturing towards zero-waste (Made in Europe Partnership) (IA)";"101058179"
"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021";"101058224"
"HORIZON-CL4-2021-RESILIENCE-01-06";"Innovation for responsible EU sourcing of primary raw materials, the foundation of the Green Deal (RIA)";"101058163"
"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021";"101058142"
"HORIZON-CL4-2021-TWIN-TRANSITION-01-02";"Zero-defect manufacturing towards zero-waste (Made in Europe Partnership) (IA)";"101058054"
"HORIZON-CL5-2021-D2-01-01";"Sustainable processing, refining and recycling of raw materials (Batteries Partnership)";"101058124"
"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021";"101058229"
"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021";"101058055"
"HORIZON-EIC-2021-TRANSITIONCHALLENGES-01-01";"Medical Technology and Devices: from Lab to Patient";"101058278"
"HORIZON-CL4-2021-TWIN-TRANSITION-01-05";"Manufacturing technologies for bio-based materials (Made in Europe Partnership) (RIA)";"101058369"
"HORIZON-CL4-2021-RESILIENCE-01-09";"Promote Europe's availability, affordability, sustainability and security of supply of essential chemicals and materials (IA)";"101058279"
"HORIZON-CL4-2021-TWIN-TRANSITION-01-08";"Data-driven Distributed Industrial Environments (Made in Europe Partnership) (IA)";"101058384"
"HORIZON-EIC-2021-TRANSITIONCHALLENGES-01-02";"Energy Harvesting and Storage Technologies";"101058284"
"HORIZON-CL4-2021-RESILIENCE-01-08";"Establishing EU led international community on safe- and sustainable-by-design materials to support embedding sustainability criteria over the life cycle of products and processes (CSA)";"101058245"
"HORIZON-CL4-2021-TWIN-TRANSITION-01-05";"Manufacturing technologies for bio-based materials (Made in Europe Partnership) (RIA)";"101058328"
"HORIZON-CL4-2021-TWIN-TRANSITION-01-20";"Reducing environmental footprint, improving circularity in extractive and processing value chains (IA)";"101058310"
"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021";"101058252"
"HORIZON-CL4-2021-TWIN-TRANSITION-01-17";"Plastic waste as a circular carbon feedstock for industry (Processes4Planet Partnership) (IA)";"101058412"
"HORIZON-CL4-2021-RESILIENCE-01-31";"European Technological and Social Innovation Factory (RIA)";"101058385"
"HORIZON-CL4-2021-TWIN-TRANSITION-01-14";"Deploying industrial-urban symbiosis solutions for the utilization of energy, water, industrial waste and by-products at regional scale (Processes4Planet Partnership)  (RIA)";"101058426"
"HORIZON-CL4-2021-RESILIENCE-01-28";"Re-opening industrial sites preparatory action – Promoting a sustainable strategy for Europe’s industrial future (CSA)";"101058457"
